x,y,Position
-1.9930454,-26.793938,Director Ejecutivo
11.1654825,14.726726,Asistente legal 
2.6554244,18.268406,Co-founder and CEO
14.59038,-5.4155164,Gerente de Producción y Operaciones
-12.360809,-3.2754228,Senior Inside Sales Representative
23.821749,10.282165,GERENTE GENERAL Bolivia
17.946608,-13.730529,Responsable de planificación
15.955411,-11.168182,JEFE DEL DEPARTAMENTO DE BIENES Y SERVICIOS
11.773738,-3.126784,Jefe de planeamiento financiero
-12.460997,4.3391175,Sourcing & Strategy Consultant Analyst at PA | Bringuing ingenuity to life
-14.836228,-3.788451,General Services Analyst
-3.5014641,-13.393906,Supervisor del área Advisory
-10.429194,21.152042,Agile Lead - Managing Consultant
-14.2247715,-3.2896101,Senior Operations Associate
-12.891782,-1.5676079,Senior Accounting 
20.763325,-19.649664,Analista de Cobranzas
-11.632576,0.09014581,customer service coordinator
3.7190187,6.475447,Country Manager Costa Rica
10.25509,10.144149,Responsable Comercial Sudamérica
8.508414,-2.288244,Ejecutiva B2B - Segmento Negocios
-1.6249166,6.027684,"Ed.-in-Chief, Assoc. Producer"
31.020536,0.7946663,Jefe de tesorería
14.070919,-9.44596,Ingeniero de Ventas Senior Oil & Gas / Power
-7.195559,-4.1475544,Marketing Manager
-11.138055,17.217346,Professor
25.886412,-0.7060119,Gerente de Tecnología
1.0856779,9.569499,General Director
29.74874,8.752348,Gerente Técnico
-7.639679,16.80974,Category Manager
26.597645,6.3707705,Propietario asociado
-5.830873,6.985628,"Senior Portfolio Manager, Senior Vice President "
-2.884513,7.6812406,City Manager YAIGO Corp
-7.541412,17.044348,Category Manager Bakery
-9.766265,13.105623,Group Insurance Advisor
-9.05007,23.329647,"Digital Product Director, Loyalty & Partnership Monetization"
-14.929874,21.320026,Freelance
1.8194622,-19.295158,Coordinador de marketing
2.551651,12.686274,General Manager
2.348943,10.628718,General Manager
-6.107931,20.282017,HR  Mill Leader
8.771702,17.2738,Seguros
-10.465645,-2.434371,Finance Manager
4.800846,-2.282087,Jefe de marketing
0.4614898,19.760826,"Offshore Wealth Manager, CEO & Founder"
-0.8810515,-2.782542,Executive Director
20.496485,-13.293211,Agente de Tráfico
17.986544,21.979788,Gerente General
15.776688,-3.5031374,Gerente de Planificación y Diseño
28.841763,-0.18891929,Jefe Nacional de Ventas Div. Cigarrillos.
-16.393005,17.996325,IFRS Consultant and Trainer
21.93744,-6.5606747,Coordinador gestion del cambio
-7.8155375,-20.383144,Director
14.637676,-14.787214,Subgerente de inteligencia de negocio
-5.676378,12.767427,Sales Controlling
-16.177383,-3.9486685,Financial Trader
20.635439,-2.7991347,Subgerente de Admisión Banca Pyme y Dependientes 
9.399057,-0.9943693,Jefe de Logística y Planning en OPAL LTDA
-4.9658995,24.420162,Finance Business Partner
13.50481,-4.5417414,Productora de modas
5.1852503,0.119136356,Gerente Comercial & Marketing
20.795164,2.99468,"JEFE DE FINANZAS Y RESPONSABLE COMERCIAL, JEFE DE MARCA Y DISTRIBUCIÓN OCCIDENTE"
2.5591693,0.5014763,Sales Representative Bolivia y Paraguay Commercial Solutions Division
17.11875,22.439552,Gerente general
-6.673691,27.479664,Développeur Full Stack
16.61088,-7.494114,Gerente de Operaciones y UX
18.38436,4.2411566,Ingeniero de Infraestructura
19.129108,-4.427637,Experto en Bienes Raices en Cochabamba Bolivia 
-5.8355656,-7.6472445,Director Of Sales Marketing
19.123457,10.483567,Area de Formacion
2.1360896,9.910819,General Manager
17.013113,22.35422,Gerente General
22.366438,-0.95033836,Gerente de Finanzas Corporativas
1.6017228,16.975761,CEO FOUNDER
33.609398,-10.4667225,Jefe de Desarrollo Humano
-5.177175,-0.82852304,DA Product Manager
36.68903,7.5325966,Gerente Comercial
18.010448,-15.186138,Coordinador de comunicación
30.24478,1.5739648,Jefe de cuentas por pagar
24.037115,7.3506546,Encargado de RR. HH.
24.83778,12.146994,Sub Gerente de oficina
17.013113,22.35422,Gerente General
21.393484,17.221525,Gerente regional
26.833107,-4.2470484,Gerente de operaciones
18.826593,2.8261776,Encargado de Importaciones
32.179306,2.043382,Jefa de Prensa
0.627776,12.9352665,General Manager
20.18292,-10.38345,Responsable Nacional Division Equipos Medicos
13.923053,-0.76764804,Profesional independiente
-8.934936,22.453577,Microsoft Technical Pre-Sales - Post Sales
15.036441,-3.954125,Coordinador de Plataforma y Control Documental 
8.159768,-4.244486,Jefe Nacional de Marketing
4.417343,10.681669,Presidente
1.056287,-12.7532,Programador e Integrador de Sistemas de Control
9.525492,15.675829,Cajera
-9.465552,7.564848,Production And Quality Manager
24.320415,19.85805,Socio gerente
0.11366683,-14.998347,Desarrollador de Business Intelligence
32.658894,10.772815,GERENTE PROPIETARIO
35.562286,-2.7892447,Ejecutiva Comercial
-5.6612835,-4.6166353,COMMERCIAL MANAGER
27.80206,-12.244173,Subgerente Nacional de Recursos Humanos
6.4923196,-25.276527,Supervisora de Transporte
17.013113,22.35422,Gerente General
-2.2303872,-9.529244,Analista business intelligence
11.19851,4.043456,Coordinadora de logística y Responsable de almacenes e inventarios
-4.9132166,22.763544,Sup. SSMS-40
11.589398,-23.433443,Jefe de Administracion 
22.613295,-5.6576786,Coordinador de ventas
-9.984307,-11.825236,Project Coordinator
-13.826083,8.466538,Senior Software Engineer Team Lead
-7.356395,12.538101,Customer Success Manager
20.613298,-7.6393394,Auxiliar de control de calidad
-8.187342,-3.139849,Trade Marketing Specialist
27.245636,0.47057676,"Gerente Nacional de Posventa, División Camiones"
7.158382,10.987988,Ingeniero Ambiental
21.650436,-8.470782,"Jefe de Cobranzas, Admisiones y Registros"
15.786273,-11.007025,Jefe de Adquisiciones y Servicios
36.733593,7.5286202,Gerente Comercial
28.38684,14.37493,Jefe de Gestion Punto de Venta 
31.903534,1.9526327,Jefe de prensa
5.326053,-19.715534,Supervisor de operaciones
23.122423,10.884225,"Gerente de Marca Mack, Gerente Regional"
12.3846,-18.215332,Analista Operaciones y Administracion
-26.794025,2.4554722,Concept Analyst
1.428535,0.65247756,Area Business Director - Latin America - MSD
-14.220311,18.419334,Director Pedagógico y Formativo HP/ Intel Ambassador Microsoft Innovative Educator
14.154203,-3.500465,Gestor de Planificación de Producto Terminado
11.6184225,-15.797355,Analista de Sistemas
-4.6245008,20.717285,Head of Growth
9.778708,-18.346233,Cordinador Academico Provincial
18.529715,-20.078178,Analista de People
15.510306,6.9829454,Analista de Capacitación
3.916679,19.905306,Co-Founder and Partner
-4.03405,8.678108,Entrepreneur
14.086374,22.533304,Gerente owner
33.6826,-10.494807,Jefe de Recrusos Humanos
16.286058,12.390358,Lider en Climatizacion
20.905916,-3.5464387,Secretaria departamento de Ventas
-2.6359386,10.165578,Brewing Manager
28.074219,9.614911,Gerente de finanzas
1.8246614,-2.476989,Gerente General - CEO
28.392834,-17.206814,Jefe de Desarrollo de Talento Humano
4.1707697,11.952468,Contador general
1.7736728,19.008131,Co-founder and CTO
16.563484,-9.728335,jefe de servicio de alimentación y nutricion
3.934417,-18.826118,Supervisor Regional Sucre
15.662107,15.181763,"Jefe de Planta – Fabricación de explosivos encartuchados dinamita y Booster D-9, D-10 & D-12"
-1.9932855,-26.79389,Director ejecutivo
-5.272304,-0.6830756,Product Manager
18.067053,-14.077577,Coordinador de Planificación
11.336205,-13.198295,Analista de processos
-10.478468,12.26882,Independent consultant
-19.756989,21.261614,Analytics Manager
-12.637198,-3.3232791,Senior Investment Officer
17.306488,9.868647,Auxliar Tecnico en Almacen de Herramientas
17.744226,-15.546942,Comunicador Corporativo
26.905523,-15.966315,Auxiliar de Talento Humano
13.01427,1.9807168,Diagnósticos Psicopedagógicos
-5.1114354,-2.777594,Brand Manager
0.22673336,-28.053736,Directora Ejecutiva
32.658894,10.772815,Gerente Propietario
-3.8495939,-4.1812563,Regional Manager
-5.4028645,5.996429,estate manager
16.019356,14.741135,Analista de Reclutamiento y Selección de RRHH  
17.41857,22.587408,Gerente General
-2.3092196,3.3364038,CEO - Chief Executive Optimizer
28.035025,8.30337,Gerente General Cadena de Tiendas
6.870736,15.846398,Control interno
-6.6963406,20.72167,Command Center Lead
19.992655,9.902122,Gerente de Commodities
-21.297176,13.47243,Contract Sofware Engineer III
10.500179,-4.6212015,Gestor de Negocio Banca Mediana Empresa
-8.356051,6.377247,Supply Chain Manager
3.2559538,-20.800325,Director de Sistemas de Operaciones
26.246819,-7.5897527,Gerente general de desarrollo
2.9626925,-21.36523,Director y Responsable de comunicación
4.8010006,-2.2820814,Jefe de marketing
21.491121,7.509927,Ingeniero Forense
-24.089273,16.848253,Frontend Developer
13.519503,-22.494755,Gerente de Administración y Finanzas
9.399029,13.113849,Técnico
-4.201368,8.9534,Business Partner
13.205321,-8.8746605,Asesor Logistico
9.399011,13.1143875,Técnico
28.93917,14.673018,ejecutiva de ventas 
2.0563135,0.28067523,"Sr. Sales Director, Latin America"
14.276773,0.7138335,Docente universitário
-6.203736,13.374388,Logistics Support and Supply
15.508497,6.562638,Analista de emision
7.5830135,-22.813526,Administrativo de Desarrollo Organizacional 
7.432241,19.006441,Socia
22.918854,10.469971,Gerente Comercial Reg La Paz
36.73356,7.529413,Gerente Comercial 
4.518931,-19.826138,Supervisor Regional de Compras 
10.419922,-5.5089393,Propietario de la empresa
26.342268,3.7263162,HERRAMIENTAS TECNOLÓGICAS
1.434598,1.5104073,LATAM Mobile Business Specialist
36.744675,7.524012,Gerente Comercial
29.46704,14.328996,Ejecutivo de ventas
22.583363,11.954808,Gerente Comercial Regional
7.5524554,17.838491,Abogada 
6.3341737,-26.23767,Consultor de ventas
15.7166195,14.958372,Optimizamos la confiabilidad operativa de equipos a partir de nuestros Lubricantes
-10.078533,11.112339,Solution Consultant Sr. Dynamics 365 F&O
0.22656877,-28.054016,Directora Ejecutiva
17.958168,23.105753,Gerente general
-8.603906,1.8908,Customer Development Executive
16.654215,-11.028267,Subgerente Nacional Personas y Servicios / Comercial 
-5.468771,-7.3654265,Head Of Commercial Operations
-3.89619,27.063095,Specialist Roof measurement
-18.223835,11.439137,Site Civil Engineer
30.899078,2.3153195,Jefe de diseño gráfico
6.4858155,-14.689037,Consultor de Franquicia 
3.6297016,-24.456593,Director de Recursos Humanos
36.710865,7.5584717,Gerente Comercial
17.953602,23.113913,Gerente General
23.116821,-8.5244055,Soporte documentario
13.954976,-0.70814085,Abogado profesional
32.640266,10.795688,Gerente propietaria
17.94554,23.111643,GERENTE GENERAL
-11.3941,-10.845274,Project Manager
34.005093,0.32658082,Jefe Comercial Tarija
16.638407,0.6548488,Coach de Vida y de Equipos
-5.716459,12.522537,Collection and sales assistant
7.509569,-0.8551903,B2B Gerente de Segmentos Empresas y Negocios
-5.8260717,-7.703041,Director Of Ecommerce
25.020662,5.2518983,Encargada de Tienda Sucre
14.090408,-5.2188883,Técnico de producción
4.260902,9.048073,Dentista general
11.474476,3.5155976,Responsable Nacional de Almacenes y Logistica
-10.467335,21.03611,Web Master
-1.7461503,-1.0190407,CEO
1.8880208,-2.0297632,Country Manager Gerente General
28.82036,13.520435,Encargada de ventas
-21.659296,13.305974,Quality Process Engineer
13.731511,-10.935662,Facilitadora programa de emprendimiento
3.665976,-24.866272,Director de desarrollo humano 
1.1335708,7.21536,Director General
-12.057436,23.884418,Application Engineer for Traction Inverters 
-6.296654,9.129656,Team Leader accounting North Lao
4.9549036,5.4097137,Empresa
36.719376,7.553523,Gerente Comercial
-12.224242,21.83932,Agile Trainer
4.800742,-2.2823167,Jefe de Marketing
8.648591,-6.2279305,Empresariales
-7.815344,-20.384653,Director
-13.4258995,10.94922,Multichannel / Omnichannel specialist 
21.888693,5.4923997,Responsable de Créditos y Cobranzas 
23.85379,17.330639,Gerente
-14.153657,12.225014,Designer
3.040779,-21.62067,DIRECTORA DE DESARROLLO ORGANIZACIONAL
5.2056746,-0.24543092,GERENTE DE MARKETING
3.5291564,-14.2949705,Abogado Consultor
28.503616,-17.2192,Jefe de Desarrollo del Talento Humano
8.42416,11.471341,Asesor
2.806434,-20.353004,DIRECTOR DE PROYECTOS Y SERVICIOS
-2.9398172,-25.414057,director de obras
-1.8025949,-0.79239,CEO
24.190079,-16.739342,Analista de Recursos Humanos 
6.2222223,-20.322952,Supervisor de Obras Mecanicas
27.374102,0.87450844,Gerente comercial nacional
-1.8106716,-0.71976435,CEO
21.199053,-20.7281,Analista de RRHH
14.062953,-9.607928,Representante de ventas industriales
32.65482,10.764765,Propietario gerente
11.354453,-10.351592,"Experto en comercio exterior, importacion, logistica , negociacion. con provedores internacionales"
9.565701,18.253233,Auxiliar Multitarea
17.94343,23.1089,Gerente General
9.609422,-15.076768,Analista de sistemas sénior
15.382104,-19.872997,Asesor Financiero y auditor
-2.285038,18.706007,Former Owner
-13.606693,2.8330708,Project Manager Consultant
24.180027,7.652157,Encargada de RRHH / Asesoria Legal 
-13.524755,-3.6879606,Senior Customer Relations Specialist
17.587967,2.6896896,Seguimiento y control de obra
22.380728,-17.656391,Analista de dotación de personal
11.025056,-9.721832,Responsable de Comunicación Proyecto Diálogo y Appyo Colaborativo
-5.108722,-7.160482,Head of E-commerce and Marketing
18.607986,1.9498935,Especialista para el Fortalecimiento de la Red CITE 
26.53208,-18.471632,"Analista de Atracción, Inducción y Retención de Talento "
8.594633,12.687768,Secretaria
20.36209,-11.429298,Asistente de Admisión Crediticia  
14.128832,-12.366625,Auditor Interno “Regionales del Oriente”
7.3743963,-9.501578,Coordinadora Inside Empresarial
-8.931217,22.518768,Business Development Manager - Amazon Hub Locker & Counter
17.95155,23.110283,Gerente general
-10.187349,-2.1426167,Account Manager
22.514368,-0.37953562,Ejecutiva de Banca corporativa
-5.626047,10.35004,HR Business Partner
12.606319,-1.176195,Responsable de la columna social CARLA COMENTA y el suplemento FLASH
24.735046,10.877738,Gerente Importadora Virreys
2.1315925,9.670053,General Manager
-18.630856,-4.6060824,Purchase & Operations Software Specialist
-8.631982,-0.2643588,Human Resources Manager
16.219744,-0.8429434,Docente 
-7.645327,-3.3684793,Consumer Marketing Manager
13.279383,-12.692432,Supervisor de obra canalizacion Colcapirhua
10.313914,15.967287,Dueño
12.372887,-7.0869017,Encargado de Importaciones y Logística nacional
8.442373,-3.9015334,Jefe regional Cuidado Personal - Élite Brands 
-20.988503,9.57849,Full Stack Engineer
33.682846,-10.533933,Jefe de Recursos Humanos
22.61047,-17.41517,Analista de Desarrollo de Personas & Cultura
0.8114663,25.83019,Socio
25.534208,1.5181346,Gerente de cadena de suministro
11.367894,-23.53436,Jefe Administrativo
23.988113,7.3907223,Encargada de RRHH
24.377083,-10.609909,Agente asociado inmobiliario
9.079388,-23.56167,Asistente Administrativa
2.7277503,-21.286547,Director de comunicaciones
31.005352,1.3965673,Jefa del equipo de tienda
9.675389,8.955617,Coordinador BI
19.019148,22.53517,Gerente General
32.773228,4.540477,Jefe de ventas
10.039961,7.477671,Responsable de Social Media 
-8.007157,7.409887,Manager Operations
9.005164,12.592406,Comunicadora
-14.865962,21.539701,FREELANCE / AUTONOMOUS RESEARCHER
1.5265179,18.366539,Founder & COO
18.809502,-2.719363,Socia fundadora
-6.501538,-3.1890752,Brand Marketing Coordinator
-11.018262,-2.8451355,Corporate Sales Account Executive
1.0326055,-14.192444,Director Creativo & Experto Digital
36.664486,7.5540967,Gerente Comercial
33.605145,-10.693899,Jefe Corporativo de Recursos Humanos
8.586046,-1.6488338,Jefe de Monitoreo de Productividad Red de Puntos de Atención Financiera
-9.302225,-14.685201,Head Of Digital
36.707928,7.515548,Gerente Comercial
18.975018,22.53771,Gerente General
-16.949448,11.178487,Technical Writer
10.490498,7.721763,Jefe Regional Oriente
-11.028364,24.283104,DRP Planner
-19.672075,0.48448345,Project Management Analyst 
4.150288,-22.393887,Directora de Gestión Humana y Desarrollo Organizacional
-21.077356,13.563114,Senior Quality Assurance Automation Lead
16.165089,-8.102437,Programa de Voluntarios de las Naciones Unidas
19.127579,9.193074,Coordinadora de Maestría Tributaria
-8.10318,-4.090563,Trade Marketing Officer
5.619645,-13.631958,"Consultor en transporte, energía, calidad y gestión"
4.4395347,-4.364626,Asesora de comunicación y marketing digital
23.853975,17.330584,Gerente
17.918365,-2.1292427,Miembro fundador
21.790184,5.758271,Fiscal Tramo 2 - Proy. Construccion de Obras Montero Bulo Bulo
0.66704994,-24.787231,Director general ejecutivo
22.167364,5.3912673,Asesora de Creditos
24.029417,15.22544,Gerente de RSE
15.297456,10.458083,Analista de Reclutamiento y Selección 
18.039968,-15.135419,Coordinador de Logística
-7.6396923,16.809933,Category Manager
-8.021326,22.90609,Manager  Artist and booking 
6.7086306,-5.4892473,Encargado de comunicaciones de marketing
7.292561,24.912354,Propietario
22.547256,-0.7902125,Ejecutivo Banca Corporativa
9.011037,-23.548452,Asistente administrativo 
4.9300847,-8.848257,Experto SISO
32.77273,4.53902,Jefe de ventas
